age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
60,?,119368,7th-8th,6,Widowed,?,Wife,White,Female,-4,0,6,Cambodia,<=50K
16,Private,261049,Some-college,10,Never-married,Priv-house-serv,Not-in-family,White,Female,1,1861,29,Poland,<=50K
30,Private,204963,5th-6th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1,-1,40,United-States,<=50K
36,Private,374552,9th,13,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,3,-1,46,United-States,<=50K
18,?,99944,11th,7,Never-married,Machine-op-inspct,Own-child,White,Male,16,1,6,United-States,<=50K
50,Local-gov,419885,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,36,0,45,India,>50K
54,Self-emp-not-inc,205455,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,-11,0,40,?,>50K
38,Self-emp-inc,184707,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,1,0,40,China,<=50K
38,Private,81876,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,-10,0,40,United-States,<=50K
37,Private,169275,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,7,-1,40,United-States,<=50K
53,State-gov,179505,5th-6th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,11,0,11,Mexico,<=50K
22,Private,172603,HS-grad,9,Separated,Handlers-cleaners,Own-child,Other,Male,-17,0,19,United-States,<=50K
50,Never-worked,46295,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3701,0,40,United-States,<=50K
53,Local-gov,409087,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,20,-1,57,United-States,>50K
25,Private,157988,Preschool,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6,0,29,United-States,<=50K
38,Federal-gov,414786,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,33,0,50,United-States,>50K
19,Self-emp-not-inc,125473,12th,8,Never-married,Prof-specialty,Not-in-family,White,Male,-15,0,44,?,<=50K
51,Private,118790,Doctorate,14,Divorced,Prof-specialty,Not-in-family,White,Male,-2,1,49,United-States,>50K
27,Private,28878,HS-grad,9,Never-married,Sales,Own-child,White,Female,6,1,19,United-States,<=50K
21,Private,292549,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,10,-1,44,United-States,<=50K
38,Private,160246,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,-3,0,40,United-States,>50K
17,?,331889,11th,7,Never-married,Other-service,Own-child,White,Female,6,0,23,United-States,<=50K
17,Private,199206,10th,6,Never-married,Exec-managerial,Not-in-family,White,Female,-29,1,30,United-States,<=50K
49,Private,213283,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,47,0,50,United-States,>50K
34,Federal-gov,178529,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,2,1,40,United-States,<=50K
54,Local-gov,297267,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,22,-1,50,United-States,<=50K
40,Private,103006,1st-4th,15,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7,1,12,United-States,>50K
34,Private,180059,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,27,1,40,United-States,<=50K
44,Local-gov,162071,Masters,14,Separated,Exec-managerial,Unmarried,White,Female,3,0,34,United-States,>50K
68,Self-emp-inc,234077,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-5,0,57,United-States,>50K
33,Private,28709,Some-college,10,Never-married,Craft-repair,Own-child,White,Female,-17,1,50,United-States,<=50K
41,Private,204443,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,21,0,40,United-States,<=50K
22,Private,300645,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,-24,0,40,?,<=50K
40,Self-emp-inc,165897,HS-grad,9,Married-spouse-absent,Transport-moving,Husband,White,Male,39,-1,40,United-States,>50K
41,Private,382124,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-11,0,40,United-States,>50K
47,Self-emp-not-inc,52219,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,-8,0,12,United-States,<=50K
35,Local-gov,110580,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,9,0,49,United-States,>50K
38,?,236255,Some-college,10,Widowed,?,Not-in-family,White,Female,-14,1,35,?,<=50K
20,Private,171233,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,-8,0,40,Nicaragua,<=50K
61,Private,78597,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,-3,1,40,United-States,>50K
41,Local-gov,187514,Masters,12,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,-8,0,30,China,<=50K
47,Self-emp-not-inc,328744,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,43,0,40,United-States,>50K
33,Private,136212,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,-15,0,40,Hong,>50K
32,Private,133674,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,39,0,50,United-States,>50K
28,Private,114983,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,-2,0,40,United-States,<=50K
36,Self-emp-not-inc,443418,Some-college,10,Divorced,Transport-moving,Unmarried,White,Male,3,-1,21,United-States,<=50K
40,Private,161519,5th-6th,8,Married-spouse-absent,Protective-serv,Not-in-family,White,Male,6,1,40,Ecuador,<=50K
38,Private,400089,Some-college,3,Married-civ-spouse,Craft-repair,Husband,Black,Male,-5,1,40,United-States,>50K
27,Private,271616,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,12,0,54,Outlying-US(Guam-USVI-etc),<=50K
41,Private,295876,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,13,1,40,United-States,>50K
30,Private,26448,HS-grad,9,Never-married,Adm-clerical,Husband,White,Male,-7,-2,40,United-States,<=50K
18,Private,122891,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,-4,1,20,United-States,<=50K
71,Private,35914,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,11,-1,40,United-States,<=50K
66,Self-emp-inc,19655,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,1,45,United-States,>50K
22,Private,220031,HS-grad,9,Never-married,Sales,Own-child,White,Female,-25,0,40,United-States,<=50K
18,Never-worked,224479,Some-college,10,Widowed,Farming-fishing,Not-in-family,White,Male,2,1,40,?,<=50K
29,Private,177846,HS-grad,14,Never-married,Other-service,Not-in-family,White,Male,37,-1,40,Ireland,<=50K
19,Private,64302,HS-grad,9,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,14,0,40,United-States,<=50K
21,Private,589005,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,22,-1,36,Mexico,<=50K
39,Private,11605,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,-1,-1,40,United-States,>50K
38,?,130000,HS-grad,9,Widowed,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,25,-1,40,United-States,<=50K
23,Private,598612,9th,5,Never-married,Handlers-cleaners,Own-child,White,Male,23,-1,40,Mexico,<=50K
41,Private,178433,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,-35,0,40,Guatemala,<=50K
42,Private,167449,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-12,-2,40,United-States,<=50K
35,Private,404363,1st-4th,12,Married-civ-spouse,Sales,Husband,White,Male,7523,0,40,United-States,>50K
48,Private,169621,Some-college,10,Divorced,Protective-serv,Own-child,White,Male,18,-1,40,United-States,<=50K
51,Local-gov,238032,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,47,0,40,United-States,>50K
51,Self-emp-inc,116180,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,7517,0,40,United-States,>50K
52,Self-emp-not-inc,74948,Some-college,14,Never-married,Exec-managerial,Not-in-family,White,Female,42,0,19,United-States,<=50K
21,Private,292529,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,-19,0,40,United-States,<=50K
17,Private,130036,11th,7,Never-married,Other-service,Other-relative,White,Female,-14,1,10,Canada,<=50K
53,Self-emp-inc,355274,HS-grad,9,Married-spouse-absent,Transport-moving,Unmarried,White,Male,4094,-1,40,United-States,>50K
37,Private,269910,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,21,0,40,United-States,<=50K
28,Private,83463,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,-3,0,40,United-States,<=50K
39,State-gov,152893,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,6,0,36,United-States,>50K
55,Local-gov,106672,Assoc-acdm,9,Widowed,?,Unmarried,White,Female,11,-1,60,United-States,<=50K
50,?,237056,7th-8th,3,Married-civ-spouse,Protective-serv,Husband,White,Male,3059,0,50,Germany,<=50K
30,Private,120269,Bachelors,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,17,0,40,?,<=50K
56,?,142690,9th,5,Married-civ-spouse,?,Husband,White,Female,-37,1,20,Mexico,<=50K
37,Private,303203,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,20,0,44,United-States,<=50K
34,Private,117963,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,3504,-1,40,United-States,>50K
29,Private,242555,12th,8,Never-married,Other-service,Own-child,White,Male,19,0,19,Ecuador,<=50K
18,Private,104960,Some-college,11,Never-married,Handlers-cleaners,Other-relative,White,Male,3099,0,57,United-States,<=50K
15,Private,127967,HS-grad,9,Never-married,Sales,Own-child,White,Female,5,1,23,United-States,<=50K
54,Private,93481,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,-9,0,40,United-States,<=50K
36,Local-gov,242524,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,-19,0,37,United-States,<=50K
48,Private,158514,12th,4,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,-1,0,40,Laos,<=50K
24,Private,315016,12th,8,Never-married,Prof-specialty,Own-child,White,Female,2,1,35,United-States,<=50K
37,Private,44813,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,-32,1,22,United-States,<=50K
33,Local-gov,186177,9th,5,Never-married,Craft-repair,Own-child,White,Male,-14,2,40,Germany,<=50K
20,Private,367427,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Female,-46,0,30,South,<=50K
49,Private,181142,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,4,1,34,Taiwan,<=50K
41,Private,204148,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,31,0,30,United-States,>50K
50,Local-gov,130580,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,1,0,57,United-States,>50K
41,Private,117183,Masters,14,Widowed,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,32,0,50,United-States,>50K
49,Private,180425,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,-10,-2,40,United-States,<=50K
35,Self-emp-not-inc,120353,Masters,9,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,-15,2,50,United-States,<=50K
31,Private,129595,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Trinadad&Tobago,<=50K
21,Private,208791,12th,8,Never-married,Other-service,Own-child,White,Male,6,1,40,Iran,<=50K
62,?,158252,Assoc-acdm,10,Married-civ-spouse,Craft-repair,Husband,White,Male,9,0,21,United-States,<=50K
35,Federal-gov,96082,Doctorate,13,Separated,Sales,Not-in-family,Asian-Pac-Islander,Female,0,-1,40,South,<=50K
34,Self-emp-inc,162548,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,6,-1,40,United-States,>50K
36,Private,134664,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,-5,-1,40,United-States,<=50K
37,Private,103612,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,27,0,45,United-States,>50K
39,Local-gov,25295,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,-1,0,55,United-States,>50K
41,Private,186806,Some-college,10,Divorced,Craft-repair,Not-in-family,Black,Male,-10,0,40,England,<=50K
19,Private,187257,11th,6,Separated,Other-service,Other-relative,Black,Female,-16,0,23,United-States,<=50K
38,Self-emp-not-inc,181769,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,49,Cuba,<=50K
22,Private,152274,1st-4th,12,Married-civ-spouse,Exec-managerial,Husband,White,Female,-38,0,40,Mexico,<=50K
25,Local-gov,190619,12th,8,Never-married,Prof-specialty,Own-child,White,Female,-8,0,14,United-States,<=50K
48,Private,336909,9th,5,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,-10,1,57,Mexico,<=50K
37,Private,104859,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,1,-1,40,United-States,>50K
44,Private,164552,10th,12,Widowed,Exec-managerial,Unmarried,White,Female,39,0,22,United-States,<=50K
57,?,220774,7th-8th,9,Widowed,?,Husband,White,Female,8,-1,8,United-States,<=50K
25,Private,248440,Bachelors,3,Never-married,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,19,1,40,Ecuador,<=50K
21,Private,398737,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,17,-1,40,United-States,<=50K
35,Private,136818,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,30,0,66,United-States,>50K
37,Self-emp-not-inc,197134,Assoc-acdm,13,Married-civ-spouse,Protective-serv,Husband,White,Male,1,0,40,United-States,<=50K
32,Private,332473,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,20,0,40,United-States,<=50K
39,Private,40729,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7884,0,40,United-States,>50K
29,Private,185838,Bachelors,13,Never-married,Sales,Own-child,White,Male,6,-1,40,Columbia,<=50K
16,Private,75757,11th,5,Never-married,Machine-op-inspct,Other-relative,Black,Female,4,-1,44,Yugoslavia,<=50K
63,Without-pay,201441,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Female,-12,0,40,United-States,>50K
35,Self-emp-not-inc,152554,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,6,1,40,United-States,<=50K
44,Federal-gov,223679,Some-college,10,Never-married,Priv-house-serv,Unmarried,Black,Male,37,0,31,United-States,<=50K
21,?,181381,Some-college,10,Never-married,?,Own-child,White,Female,9,0,16,United-States,<=50K
26,Private,89945,Assoc-acdm,11,Divorced,Exec-managerial,Not-in-family,White,Male,10,-1,34,United-States,<=50K
41,Private,379871,1st-4th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,18,-1,49,United-States,>50K
37,Private,23257,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,16,0,40,United-States,<=50K
48,Private,88791,Assoc-voc,1,Separated,Machine-op-inspct,Unmarried,Black,Female,-4,0,40,United-States,>50K
23,Private,188071,Bachelors,10,Divorced,Exec-managerial,Not-in-family,White,Female,-17,0,31,United-States,<=50K
38,Private,159483,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-28,1,40,United-States,>50K
17,State-gov,172625,Some-college,6,Never-married,Craft-repair,Not-in-family,White,Male,3,0,44,United-States,<=50K
65,State-gov,130108,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,28,-1,40,United-States,<=50K
63,Self-emp-not-inc,120977,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,24,-1,59,United-States,>50K
28,Private,35993,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,-19,-1,55,United-States,<=50K
22,Private,149238,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,27,0,24,United-States,<=50K
38,Private,90687,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,25,1,43,?,>50K
38,Self-emp-not-inc,144393,Prof-school,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,40,United-States,>50K
35,Private,151111,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,17,0,40,United-States,<=50K
37,Self-emp-not-inc,150976,Assoc-voc,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,1,59,United-States,>50K
38,Private,197785,9th,5,Divorced,Machine-op-inspct,Not-in-family,White,Male,-16,0,40,Germany,<=50K
36,Local-gov,141572,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,12,-1,54,United-States,>50K
48,?,258872,10th,6,Married-civ-spouse,Sales,Husband,White,Male,17,0,63,United-States,>50K
44,Private,472306,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-2,-1,59,United-States,>50K
37,Private,37397,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,6,0,40,United-States,<=50K
55,Local-gov,48361,Masters,13,Never-married,Prof-specialty,Not-in-family,White,Female,22,-1,44,?,<=50K
26,Self-emp-not-inc,320874,Some-college,12,Never-married,Farming-fishing,Not-in-family,White,Male,-15,1,45,United-States,<=50K
35,Private,108802,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,-1,56,United-States,>50K
34,?,133051,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,-3,0,40,United-States,<=50K
24,?,107378,Assoc-voc,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,23,-1,50,United-States,>50K
48,Federal-gov,105735,HS-grad,11,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Female,3400,1,12,Japan,>50K
60,?,135548,7th-8th,15,Married-civ-spouse,Prof-specialty,Wife,Black,Female,3,0,40,China,<=50K
57,Private,177744,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Male,-28,0,40,United-States,<=50K
53,Self-emp-not-inc,176185,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,30,0,40,United-States,>50K
36,Local-gov,168593,Some-college,14,Never-married,Adm-clerical,Not-in-family,White,Female,-14,-1,45,United-States,<=50K
35,Self-emp-not-inc,190902,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,-3,0,40,United-States,<=50K
48,Private,44331,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-22,1,40,?,<=50K
16,Federal-gov,224775,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,11,-1,40,United-States,>50K
20,Private,138843,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,-5,0,30,United-States,<=50K
37,Self-emp-not-inc,77800,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Other,Male,27,0,45,?,>50K
40,Local-gov,336812,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Black,Male,3771,0,40,United-States,>50K
65,?,134581,7th-8th,12,Widowed,?,Other-relative,White,Female,9,-1,8,United-States,<=50K
63,Private,176212,Assoc-acdm,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7118,0,49,?,>50K
36,Federal-gov,327242,Some-college,10,Divorced,Craft-repair,Own-child,White,Female,10,0,40,United-States,<=50K
50,State-gov,188286,HS-grad,9,Separated,Exec-managerial,Not-in-family,White,Female,24,0,40,United-States,>50K
37,Private,20477,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,36,1,57,United-States,<=50K
67,?,129770,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,15,-1,60,United-States,<=50K
44,Private,213194,Some-college,10,Separated,Priv-house-serv,Not-in-family,White,Male,6,0,40,United-States,<=50K
54,Private,86426,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,7494,1,75,United-States,>50K
40,Local-gov,66878,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,-42,2,40,United-States,<=50K
35,Federal-gov,222026,Doctorate,16,Married-civ-spouse,Craft-repair,Husband,Other,Male,42,0,40,United-States,>50K
48,Private,283929,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,12,-1,40,Canada,<=50K
44,Private,177922,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15110,0,45,United-States,>50K
19,Local-gov,48780,11th,1,Never-married,Other-service,Not-in-family,White,Female,-7,1,20,Nicaragua,<=50K
24,Private,166662,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,15,0,40,United-States,<=50K
42,Private,237977,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Male,-18,1,40,?,<=50K
